,time,portfolio,stock,order
2,5156,wizey,14,94.0
3,5156,wizey,15,-391.0
3,5156,uitcq,19,-28.0
1,5157,djruh,1,44.0
0,5157,hjmxr,4,-3.0
1,5157,hjmxr,5,-9.0
2,5157,hjmxr,6,12.0
0,5157,hipzw,8,7.0
3,5157,hipzw,11,-2.0
1,5157,wizey,13,-127.0
2,5157,wizey,14,77.0
3,5157,wizey,15,42.0
3,5157,uitcq,19,4.0
1,5158,djruh,1,-33.0
0,5158,hjmxr,4,19.0
1,5158,hjmxr,5,15.0
2,5158,hjmxr,6,-24.0
0,5158,hipzw,8,29.0
3,5158,hipzw,11,-28.0
1,5158,wizey,13,-201.0
2,5158,wizey,14,-27.0
3,5158,wizey,15,355.0
3,5158,uitcq,19,8.0
1,5159,djruh,1,21.0
0,5159,hjmxr,4,-7.0
1,5159,hjmxr,5,-2.0
2,5159,hjmxr,6,9.0
0,5159,hipzw,8,22.0
3,5159,hipzw,11,-26.0
1,5159,wizey,13,269.0
2,5159,wizey,14,-284.0
3,5159,wizey,15,56.0
3,5159,uitcq,19,-63.0
1,5160,djruh,1,26.0
0,5160,hjmxr,4,2.0
1,5160,hjmxr,5,4.0
2,5160,hjmxr,6,4.0
0,5160,hipzw,8,-6.0
3,5160,hipzw,11,2.0
1,5160,wizey,13,143.0
2,5160,wizey,14,-39.0
3,5160,wizey,15,-147.0
3,5160,uitcq,19,-70.0
1,5161,djruh,1,27.0
0,5161,hjmxr,4,-9.0
1,5161,hjmxr,5,-6.0
2,5161,hjmxr,6,17.0
0,5161,hipzw,8,-2.0
3,5161,hipzw,11,-3.0
1,5161,wizey,13,149.0
2,5161,wizey,14,-39.0
3,5161,wizey,15,-146.0
0,5162,hjmxr,4,1.0
1,5162,hjmxr,5,11.0
2,5162,hjmxr,6,-12.0
0,5162,hipzw,8,-8.0
3,5162,hipzw,11,-2.0
1,5162,wizey,13,-49.0
2,5162,wizey,14,-131.0
3,5162,wizey,15,264.0
3,5162,uitcq,19,-64.0
1,5163,djruh,1,-25.0
0,5163,hjmxr,4,-4.0
1,5163,hjmxr,5,7.0
2,5163,hjmxr,6,-6.0
0,5163,hipzw,8,-10.0
3,5163,hipzw,11,8.0
1,5163,wizey,13,10.0
2,5163,wizey,14,52.0
3,5163,wizey,15,-94.0
3,5163,uitcq,19,23.0
1,5164,djruh,1,-72.0
0,5164,hjmxr,4,-9.0
1,5164,hjmxr,5,-1.0
2,5164,hjmxr,6,4.0
0,5164,hipzw,8,-16.0
3,5164,hipzw,11,15.0
1,5164,wizey,13,156.0
2,5164,wizey,14,10.0
3,5164,wizey,15,-248.0
3,5164,uitcq,19,-25.0
1,5165,djruh,1,-22.0
0,5165,hjmxr,4,-8.0
1,5165,hjmxr,5,16.0
2,5165,hjmxr,6,-6.0
0,5165,hipzw,8,12.0
3,5165,hipzw,11,-15.0
1,5165,wizey,13,41.0
2,5165,wizey,14,21.0
3,5165,wizey,15,-99.0
3,5165,uitcq,19,8.0
1,5166,djruh,1,-8.0
0,5166,hjmxr,4,-24.0
1,5166,hjmxr,5,24.0
2,5166,hjmxr,6,-6.0
0,5166,hipzw,8,11.0
3,5166,hipzw,11,-11.0
1,5166,wizey,13,-30.0
2,5166,wizey,14,180.0
3,5166,wizey,15,-255.0
3,5166,uitcq,19,-64.0
1,5167,djruh,1,32.0
0,5167,hjmxr,4,2.0
1,5167,hjmxr,5,-10.0
2,5167,hjmxr,6,14.0
0,5167,hipzw,8,-5.0
1,5167,wizey,13,130.0
2,5167,wizey,14,9.0
3,5167,wizey,15,-225.0
3,5167,uitcq,19,22.0
1,5168,djruh,1,-21.0
0,5168,hjmxr,4,-3.0
1,5168,hjmxr,5,15.0
2,5168,hjmxr,6,-13.0
0,5168,hipzw,8,-12.0
3,5168,hipzw,11,10.0
1,5168,wizey,13,87.0
2,5168,wizey,14,40.0
3,5168,wizey,15,-228.0
3,5168,uitcq,19,-30.0
1,5169,djruh,1,32.0
0,5169,hjmxr,4,4.0
1,5169,hjmxr,5,-1.0
2,5169,hjmxr,6,-1.0
0,5169,hipzw,8,5.0
3,5169,hipzw,11,2.0
1,5169,wizey,13,118.0
2,5169,wizey,14,-96.0
3,5169,wizey,15,-43.0
3,5169,uitcq,19,27.0
1,5170,djruh,1,21.0
0,5170,hjmxr,4,17.0
1,5170,hjmxr,5,-9.0
2,5170,hjmxr,6,-5.0
0,5170,hipzw,8,10.0
3,5170,hipzw,11,-1.0
1,5170,wizey,13,-168.0
2,5170,wizey,14,93.0
3,5170,wizey,15,61.0
3,5170,uitcq,19,11.0
1,5171,djruh,1,15.0
0,5171,hjmxr,4,6.0
1,5171,hjmxr,5,3.0
2,5171,hjmxr,6,-12.0
0,5171,hipzw,8,-34.0
3,5171,hipzw,11,28.0
1,5171,wizey,13,-248.0
2,5171,wizey,14,155.0
3,5171,wizey,15,94.0
3,5171,uitcq,19,4.0
1,5172,djruh,1,21.0
0,5172,hjmxr,4,-3.0
1,5172,hjmxr,5,3.0
2,5172,hjmxr,6,6.0
0,5172,hipzw,8,-15.0
3,5172,hipzw,11,15.0
1,5172,wizey,13,-180.0
2,5172,wizey,14,199.0
3,5172,wizey,15,-42.0
3,5172,uitcq,19,88.0
1,5173,djruh,1,-25.0
1,5173,hjmxr,5,9.0
2,5173,hjmxr,6,-3.0
0,5173,hipzw,8,24.0
3,5173,hipzw,11,-16.0
1,5173,wizey,13,-124.0
2,5173,wizey,14,-41.0
3,5173,wizey,15,278.0
3,5173,uitcq,19,10.0
1,5174,djruh,1,-45.0
0,5174,hjmxr,4,-10.0
1,5174,hjmxr,5,-11.0
2,5174,hjmxr,6,13.0
3,5174,hipzw,11,-1.0
1,5174,wizey,13,11.0
2,5174,wizey,14,10.0
3,5174,wizey,15,-15.0
3,5174,uitcq,19,-11.0
1,5175,djruh,1,-12.0
0,5175,hjmxr,4,1.0
1,5175,hjmxr,5,2.0
2,5175,hjmxr,6,-6.0
0,5175,hipzw,8,2.0
3,5175,hipzw,11,2.0
1,5175,wizey,13,-105.0
2,5175,wizey,14,-53.0
3,5175,wizey,15,282.0
3,5175,uitcq,19,4.0
1,5176,djruh,1,-44.0
0,5176,hjmxr,4,-16.0
1,5176,hjmxr,5,3.0
2,5176,hjmxr,6,3.0
0,5176,hipzw,8,-7.0
3,5176,hipzw,11,-1.0
1,5176,wizey,13,40.0
2,5176,wizey,14,38.0
3,5176,wizey,15,-138.0
3,5176,uitcq,19,55.0
1,5177,djruh,1,42.0
0,5177,hjmxr,4,7.0
1,5177,hjmxr,5,11.0
2,5177,hjmxr,6,-20.0
0,5177,hipzw,8,-4.0
1,5177,wizey,13,48.0
2,5177,wizey,14,-9.0
3,5177,wizey,15,-69.0
3,5177,uitcq,19,56.0
1,5178,djruh,1,-53.0
0,5178,hjmxr,4,34.0
1,5178,hjmxr,5,-20.0
2,5178,hjmxr,6,-1.0
0,5178,hipzw,8,-25.0
3,5178,hipzw,11,19.0
1,5178,wizey,13,153.0
2,5178,wizey,14,-101.0
3,5178,wizey,15,-72.0
3,5178,uitcq,19,-2.0
1,5179,djruh,1,8.0
0,5179,hjmxr,4,1.0
1,5179,hjmxr,5,1.0
2,5179,hjmxr,6,-5.0
0,5179,hipzw,8,-13.0
1,5179,wizey,13,-15.0
2,5179,wizey,14,68.0
3,5179,wizey,15,-136.0
3,5179,uitcq,19,14.0
1,5180,djruh,1,29.0
0,5180,hjmxr,4,1.0
1,5180,hjmxr,5,-1.0
2,5180,hjmxr,6,1.0
0,5180,hipzw,8,-6.0
3,5180,hipzw,11,2.0
1,5180,wizey,13,3.0
2,5180,wizey,14,3.0
3,5180,wizey,15,4.0
3,5180,uitcq,19,29.0
1,5181,djruh,1,-15.0
0,5181,hjmxr,4,1.0
1,5181,hjmxr,5,-2.0
2,5181,hjmxr,6,-2.0
0,5181,hipzw,8,-4.0
2,5181,hipzw,10,43.0
3,5181,hipzw,11,-23.0
1,5181,wizey,13,10.0
2,5181,wizey,14,7.0
3,5181,wizey,15,-43.0
3,5181,uitcq,19,-16.0
1,5182,djruh,1,-1.0
0,5182,hjmxr,4,-14.0
1,5182,hjmxr,5,-1.0
2,5182,hjmxr,6,5.0
0,5182,hipzw,8,-8.0
3,5182,hipzw,11,1.0
1,5182,wizey,13,-117.0
2,5182,wizey,14,-69.0
3,5182,wizey,15,283.0
3,5182,uitcq,19,-14.0
1,5183,djruh,1,-108.0
0,5183,hjmxr,4,-3.0
1,5183,hjmxr,5,3.0
2,5183,hjmxr,6,2.0
0,5183,hipzw,8,14.0
2,5183,hipzw,10,-37.0
3,5183,hipzw,11,20.0
1,5183,wizey,13,-9.0
2,5183,wizey,14,-7.0
3,5183,wizey,15,-10.0
3,5183,uitcq,19,11.0
1,5184,djruh,1,-43.0
0,5184,hjmxr,4,-25.0
1,5184,hjmxr,5,-1.0
2,5184,hjmxr,6,17.0
0,5184,hipzw,8,23.0
2,5184,hipzw,10,-6.0
3,5184,hipzw,11,-13.0
1,5184,wizey,13,8.0
2,5184,wizey,14,36.0
3,5184,wizey,15,-93.0
3,5184,uitcq,19,6.0
1,5185,djruh,1,19.0
0,5185,hjmxr,4,2.0
1,5185,hjmxr,5,7.0
2,5185,hjmxr,6,-7.0
0,5185,hipzw,8,32.0
2,5185,hipzw,10,13.0
3,5185,hipzw,11,-37.0
1,5185,wizey,13,170.0
2,5185,wizey,14,-86.0
3,5185,wizey,15,-170.0
3,5185,uitcq,19,58.0
1,5186,djruh,1,-21.0
1,5186,hjmxr,5,-2.0
2,5186,hjmxr,6,-4.0
0,5186,hipzw,8,3.0
2,5186,hipzw,10,-12.0
3,5186,hipzw,11,13.0
1,5186,wizey,13,111.0
2,5186,wizey,14,12.0
3,5186,wizey,15,-164.0
3,5186,uitcq,19,-39.0
1,5187,djruh,1,-12.0
0,5187,hjmxr,4,1.0
1,5187,hjmxr,5,-1.0
2,5187,hjmxr,6,4.0
0,5187,hipzw,8,-2.0
2,5187,hipzw,10,9.0
3,5187,hipzw,11,-15.0
1,5187,wizey,13,-108.0
2,5187,wizey,14,6.0
3,5187,wizey,15,142.0
3,5187,uitcq,19,30.0
1,5188,djruh,1,-12.0
0,5188,hjmxr,4,-24.0
1,5188,hjmxr,5,10.0
2,5188,hjmxr,6,1.0
0,5188,hipzw,8,3.0
2,5188,hipzw,10,-10.0
3,5188,hipzw,11,3.0
1,5188,wizey,13,86.0
2,5188,wizey,14,-97.0
3,5188,wizey,15,51.0
3,5188,uitcq,19,22.0
1,5189,djruh,1,-18.0
0,5189,hjmxr,4,17.0
1,5189,hjmxr,5,4.0
2,5189,hjmxr,6,-12.0
0,5189,hipzw,8,-10.0
3,5189,hipzw,11,-1.0
1,5189,wizey,13,-54.0
2,5189,wizey,14,-99.0
3,5189,wizey,15,245.0
3,5189,uitcq,19,32.0
1,5190,djruh,1,-23.0
0,5190,hjmxr,4,-18.0
1,5190,hjmxr,5,17.0
2,5190,hjmxr,6,-1.0
0,5190,hipzw,8,-30.0
2,5190,hipzw,10,1.0
3,5190,hipzw,11,27.0
1,5190,wizey,13,11.0
2,5190,wizey,14,75.0
3,5190,wizey,15,-178.0
3,5190,uitcq,19,24.0
1,5191,djruh,1,-4.0
0,5191,hjmxr,4,15.0
2,5191,hjmxr,6,-1.0
0,5191,hipzw,8,-1.0
3,5191,hipzw,11,-1.0
1,5191,wizey,13,-136.0
2,5191,wizey,14,71.0
3,5191,wizey,15,47.0
3,5191,uitcq,19,-13.0
1,5192,djruh,1,-1.0
0,5192,hjmxr,4,-34.0
1,5192,hjmxr,5,24.0
2,5192,hjmxr,6,2.0
0,5192,hipzw,8,-22.0
2,5192,hipzw,10,-1.0
3,5192,hipzw,11,18.0
1,5192,wizey,13,-93.0
2,5192,wizey,14,100.0
3,5192,wizey,15,-39.0
3,5192,uitcq,19,-28.0
1,5193,djruh,1,27.0
0,5193,hjmxr,4,-17.0
1,5193,hjmxr,5,7.0
2,5193,hjmxr,6,3.0
0,5193,hipzw,8,3.0
3,5193,hipzw,11,-2.0
1,5193,wizey,13,-24.0
2,5193,wizey,14,-17.0
3,5193,wizey,15,83.0
3,5193,uitcq,19,-42.0
1,5194,djruh,1,45.0
0,5194,hjmxr,4,-20.0
1,5194,hjmxr,5,25.0
2,5194,hjmxr,6,-10.0
0,5194,hipzw,8,-34.0
2,5194,hipzw,10,14.0
3,5194,hipzw,11,20.0
1,5194,wizey,13,-45.0
2,5194,wizey,14,98.0
3,5194,wizey,15,-87.0
3,5194,uitcq,19,10.0
1,5195,djruh,1,-2412.0
3,5195,djruh,3,1364.0
0,5195,hjmxr,4,-15.0
1,5195,hjmxr,5,3.0
2,5195,hjmxr,6,4.0
0,5195,hipzw,8,-13.0
2,5195,hipzw,10,-14.0
3,5195,hipzw,11,24.0
1,5195,wizey,13,-2.0
2,5195,wizey,14,-72.0
3,5195,wizey,15,145.0
3,5195,uitcq,19,-25.0
1,5196,djruh,1,41.0
3,5196,djruh,3,-4.0
0,5196,hjmxr,4,-18.0
1,5196,hjmxr,5,8.0
2,5196,hjmxr,6,5.0
0,5196,hipzw,8,-5.0
3,5196,hipzw,11,-1.0
1,5196,wizey,13,57.0
2,5196,wizey,14,28.0
3,5196,wizey,15,-138.0
3,5196,uitcq,19,-41.0
1,5197,djruh,1,23.0
3,5197,djruh,3,1.0
0,5197,hjmxr,4,-19.0
1,5197,hjmxr,5,-18.0
2,5197,hjmxr,6,31.0
0,5197,hipzw,8,1.0
1,5197,wizey,13,-8.0
2,5197,wizey,14,9.0
3,5197,wizey,15,-1.0
3,5197,uitcq,19,-31.0
1,5198,djruh,1,942.0
3,5198,djruh,3,-507.0
0,5198,hjmxr,4,-12.0
1,5198,hjmxr,5,21.0
2,5198,hjmxr,6,-7.0
0,5198,hipzw,8,10.0
2,5198,hipzw,10,12.0
3,5198,hipzw,11,-18.0
1,5198,wizey,13,131.0
2,5198,wizey,14,-87.0
3,5198,wizey,15,-42.0
3,5198,uitcq,19,31.0
1,5199,djruh,1,6.0
0,5199,hjmxr,4,18.0
1,5199,hjmxr,5,3.0
2,5199,hjmxr,6,-9.0
0,5199,hipzw,8,-21.0
2,5199,hipzw,10,13.0
3,5199,hipzw,11,11.0
1,5199,wizey,13,40.0
2,5199,wizey,14,-16.0
3,5199,wizey,15,-39.0
3,5199,uitcq,19,16.0
1,5200,djruh,1,9.0
3,5200,djruh,3,-2.0
0,5200,hjmxr,4,10.0
1,5200,hjmxr,5,-3.0
2,5200,hjmxr,6,-3.0
0,5200,hipzw,8,-27.0
2,5200,hipzw,10,10.0
3,5200,hipzw,11,9.0
1,5200,wizey,13,68.0
2,5200,wizey,14,34.0
3,5200,wizey,15,-135.0
3,5200,uitcq,19,27.0
1,5201,djruh,1,9.0
3,5201,djruh,3,-3.0
0,5201,hjmxr,4,2.0
1,5201,hjmxr,5,2.0
2,5201,hjmxr,6,-5.0
0,5201,hipzw,8,-4.0
2,5201,hipzw,10,11.0
3,5201,hipzw,11,6.0
1,5201,wizey,13,125.0
2,5201,wizey,14,-70.0
3,5201,wizey,15,-73.0
3,5201,uitcq,19,-43.0
1,5202,djruh,1,-1970.0
3,5202,djruh,3,1081.0
0,5202,hjmxr,4,-9.0
1,5202,hjmxr,5,6.0
2,5202,hjmxr,6,-2.0
0,5202,hipzw,8,16.0
2,5202,hipzw,10,11.0
3,5202,hipzw,11,-21.0
1,5202,wizey,13,196.0
2,5202,wizey,14,-136.0
3,5202,wizey,15,-73.0
3,5202,uitcq,19,-79.0
1,5203,djruh,1,-19.0
3,5203,djruh,3,18.0
0,5203,hjmxr,4,10.0
1,5203,hjmxr,5,-9.0
2,5203,hjmxr,6,-1.0
3,5203,hjmxr,7,2.0
0,5203,hipzw,8,24.0
2,5203,hipzw,10,13.0
3,5203,hipzw,11,-24.0
1,5203,wizey,13,38.0
2,5203,wizey,14,-87.0
3,5203,wizey,15,87.0
3,5203,uitcq,19,-4.0
1,5204,djruh,1,1707.0
3,5204,djruh,3,-947.0
0,5204,hjmxr,4,-6.0
1,5204,hjmxr,5,13.0
2,5204,hjmxr,6,-9.0
3,5204,hjmxr,7,1.0
0,5204,hipzw,8,-16.0
2,5204,hipzw,10,19.0
3,5204,hipzw,11,-5.0
1,5204,wizey,13,3.0
2,5204,wizey,14,58.0
3,5204,wizey,15,-118.0
3,5204,uitcq,19,-8.0
1,5205,djruh,1,20.0
3,5205,djruh,3,4.0
0,5205,hjmxr,4,27.0
1,5205,hjmxr,5,-14.0
2,5205,hjmxr,6,-10.0
3,5205,hjmxr,7,18.0
0,5205,hipzw,8,-28.0
2,5205,hipzw,10,40.0
3,5205,hipzw,11,-6.0
1,5205,wizey,13,-65.0
2,5205,wizey,14,67.0
3,5205,wizey,15,5.0
3,5205,uitcq,19,37.0
1,5206,djruh,1,1818.0
3,5206,djruh,3,-1005.0
0,5206,hjmxr,4,-8.0
1,5206,hjmxr,5,1.0
2,5206,hjmxr,6,-10.0
3,5206,hjmxr,7,19.0
0,5206,hipzw,8,4.0
2,5206,hipzw,10,29.0
3,5206,hipzw,11,-25.0
1,5206,wizey,13,53.0
2,5206,wizey,14,9.0
3,5206,wizey,15,-98.0
3,5206,uitcq,19,-28.0
1,5207,djruh,1,-8.0
0,5207,hjmxr,4,2.0
1,5207,hjmxr,5,2.0
2,5207,hjmxr,6,-2.0
3,5207,hjmxr,7,11.0
2,5207,hipzw,10,-9.0
3,5207,hipzw,11,5.0
1,5207,wizey,13,-4.0
2,5207,wizey,14,-13.0
3,5207,wizey,15,67.0
3,5207,uitcq,19,-18.0
1,5208,djruh,1,5.0
0,5208,hjmxr,4,-5.0
1,5208,hjmxr,5,-2.0
2,5208,hjmxr,6,2.0
3,5208,hjmxr,7,8.0
0,5208,hipzw,8,-23.0
2,5208,hipzw,10,25.0
3,5208,hipzw,11,1.0
1,5208,wizey,13,137.0
2,5208,wizey,14,-139.0
3,5208,wizey,15,5.0
3,5208,uitcq,19,-12.0
1,5209,djruh,1,-42.0
0,5209,hjmxr,4,2.0
1,5209,hjmxr,5,6.0
2,5209,hjmxr,6,-2.0
3,5209,hjmxr,7,-11.0
0,5209,hipzw,8,3.0
2,5209,hipzw,10,7.0
3,5209,hipzw,11,-11.0
1,5209,wizey,13,79.0
2,5209,wizey,14,-116.0
3,5209,wizey,15,86.0
3,5209,uitcq,19,-14.0
1,5210,djruh,1,-34.0
0,5210,hjmxr,4,1.0
1,5210,hjmxr,5,7.0
2,5210,hjmxr,6,-9.0
3,5210,hjmxr,7,7.0
0,5210,hipzw,8,-12.0
2,5210,hipzw,10,18.0
3,5210,hipzw,11,-4.0
1,5210,wizey,13,101.0
2,5210,wizey,14,17.0
3,5210,wizey,15,-190.0
3,5210,uitcq,19,-28.0
1,5211,djruh,1,16.0
0,5211,hjmxr,4,9.0
1,5211,hjmxr,5,-1.0
2,5211,hjmxr,6,-3.0
3,5211,hjmxr,7,-4.0
0,5211,hipzw,8,-20.0
2,5211,hipzw,10,32.0
3,5211,hipzw,11,-11.0
1,5211,wizey,13,41.0
2,5211,wizey,14,-121.0
3,5211,wizey,15,131.0
3,5211,uitcq,19,-4.0
1,5212,djruh,1,24.0
0,5212,hjmxr,4,-14.0
2,5212,hjmxr,6,7.0
3,5212,hjmxr,7,9.0
0,5212,hipzw,8,-41.0
2,5212,hipzw,10,6.0
3,5212,hipzw,11,27.0
1,5212,wizey,13,101.0
2,5212,wizey,14,107.0
3,5212,wizey,15,-371.0
3,5212,uitcq,19,32.0
0,5213,hjmxr,4,-3.0
1,5213,hjmxr,5,-11.0
2,5213,hjmxr,6,9.0
3,5213,hjmxr,7,-2.0
0,5213,hipzw,8,-29.0
2,5213,hipzw,10,26.0
3,5213,hipzw,11,1.0
1,5213,wizey,13,66.0
2,5213,wizey,14,-106.0
3,5213,wizey,15,89.0
3,5213,uitcq,19,10.0
1,5214,djruh,1,-81.0
0,5214,hjmxr,4,5.0
1,5214,hjmxr,5,4.0
2,5214,hjmxr,6,-3.0
3,5214,hjmxr,7,-16.0
0,5214,hipzw,8,19.0
2,5214,hipzw,10,-14.0
3,5214,hipzw,11,-2.0
1,5214,wizey,13,206.0
2,5214,wizey,14,-115.0
3,5214,wizey,15,-156.0
3,5214,uitcq,19,-49.0
1,5215,djruh,1,18.0
0,5215,hjmxr,4,16.0
1,5215,hjmxr,5,5.0
2,5215,hjmxr,6,-7.0
3,5215,hjmxr,7,1.0
0,5215,hipzw,8,-5.0
2,5215,hipzw,10,14.0
3,5215,hipzw,11,-8.0
1,5215,wizey,13,139.0
2,5215,wizey,14,-79.0
3,5215,wizey,15,-79.0
3,5215,uitcq,19,27.0
1,5216,djruh,1,34.0
0,5216,hjmxr,4,29.0
1,5216,hjmxr,5,-13.0
2,5216,hjmxr,6,-15.0
3,5216,hjmxr,7,7.0
0,5216,hipzw,8,-15.0
2,5216,hipzw,10,14.0
3,5216,hipzw,11,-1.0
1,5216,wizey,13,178.0
2,5216,wizey,14,-98.0
3,5216,wizey,15,-111.0
3,5216,uitcq,19,32.0
1,5217,djruh,1,-4.0
1,5217,hjmxr,5,3.0
2,5217,hjmxr,6,1.0
3,5217,hjmxr,7,-11.0
0,5217,hipzw,8,-8.0
2,5217,hipzw,10,16.0
3,5217,hipzw,11,-4.0
1,5217,wizey,13,-75.0
2,5217,wizey,14,140.0
3,5217,wizey,15,-103.0
3,5217,uitcq,19,25.0
1,5218,djruh,1,-6.0
0,5218,hjmxr,4,-1.0
1,5218,hjmxr,5,-4.0
2,5218,hjmxr,6,-2.0
3,5218,hjmxr,7,19.0
0,5218,hipzw,8,20.0
2,5218,hipzw,10,8.0
3,5218,hipzw,11,-26.0
1,5218,wizey,13,66.0
2,5218,wizey,14,46.0
3,5218,wizey,15,-173.0
3,5218,uitcq,19,43.0
1,5219,djruh,1,4.0
0,5219,hjmxr,4,-14.0
1,5219,hjmxr,5,-1.0
2,5219,hjmxr,6,3.0
3,5219,hjmxr,7,30.0
0,5219,hipzw,8,-22.0
2,5219,hipzw,10,36.0
3,5219,hipzw,11,-7.0
1,5219,wizey,13,-61.0
2,5219,wizey,14,-110.0
3,5219,wizey,15,274.0
3,5219,uitcq,19,71.0
1,5220,djruh,1,56.0
0,5220,hjmxr,4,18.0
1,5220,hjmxr,5,-2.0
2,5220,hjmxr,6,-12.0
3,5220,hjmxr,7,3.0
0,5220,hipzw,8,16.0
2,5220,hipzw,10,18.0
3,5220,hipzw,11,-24.0
1,5220,wizey,13,37.0
2,5220,wizey,14,17.0
3,5220,wizey,15,-86.0
3,5220,uitcq,19,-7.0
1,5221,djruh,1,33.0
1,5221,hjmxr,5,-4.0
2,5221,hjmxr,6,-3.0
3,5221,hjmxr,7,10.0
0,5221,hipzw,8,-28.0
2,5221,hipzw,10,-15.0
3,5221,hipzw,11,39.0
1,5221,wizey,13,-48.0
2,5221,wizey,14,83.0
3,5221,wizey,15,-44.0
3,5221,uitcq,19,-34.0
1,5222,djruh,1,57.0
0,5222,hjmxr,4,-22.0
1,5222,hjmxr,5,-17.0
2,5222,hjmxr,6,17.0
3,5222,hjmxr,7,19.0
0,5222,hipzw,8,-47.0
2,5222,hipzw,10,30.0
3,5222,hipzw,11,12.0
1,5222,wizey,13,118.0
2,5222,wizey,14,-185.0
3,5222,wizey,15,128.0
3,5222,uitcq,19,-2.0
1,5223,djruh,1,54.0
0,5223,hjmxr,4,20.0
1,5223,hjmxr,5,3.0
2,5223,hjmxr,6,-9.0
3,5223,hjmxr,7,-12.0
0,5223,hipzw,8,-31.0
2,5223,hipzw,10,33.0
3,5223,hipzw,11,1.0
1,5223,wizey,13,-74.0
2,5223,wizey,14,-21.0
3,5223,wizey,15,141.0
3,5223,uitcq,19,-53.0
1,5224,djruh,1,7.0
0,5224,hjmxr,4,-1.0
2,5224,hjmxr,6,6.0
3,5224,hjmxr,7,-6.0
0,5224,hipzw,8,-36.0
2,5224,hipzw,10,29.0
3,5224,hipzw,11,15.0
1,5224,wizey,13,13.0
3,5224,wizey,15,-5.0
3,5224,uitcq,19,-24.0
1,5225,djruh,1,-106.0
0,5225,hjmxr,4,15.0
1,5225,hjmxr,5,-5.0
2,5225,hjmxr,6,-1.0
3,5225,hjmxr,7,-9.0
0,5225,hipzw,8,-31.0
2,5225,hipzw,10,8.0
3,5225,hipzw,11,15.0
1,5225,wizey,13,-100.0
2,5225,wizey,14,56.0
3,5225,wizey,15,75.0
3,5225,uitcq,19,-31.0
1,5226,djruh,1,-18.0
0,5226,hjmxr,4,-22.0
1,5226,hjmxr,5,3.0
2,5226,hjmxr,6,10.0
3,5226,hjmxr,7,13.0
0,5226,hipzw,8,-20.0
2,5226,hipzw,10,4.0
3,5226,hipzw,11,15.0
1,5226,wizey,13,42.0
2,5226,wizey,14,13.0
3,5226,wizey,15,-137.0
3,5226,uitcq,19,-55.0
1,5227,djruh,1,11.0
0,5227,hjmxr,4,14.0
1,5227,hjmxr,5,-2.0
2,5227,hjmxr,6,-5.0
3,5227,hjmxr,7,4.0
0,5227,hipzw,8,16.0
2,5227,hipzw,10,16.0
3,5227,hipzw,11,-25.0
1,5227,wizey,13,-31.0
2,5227,wizey,14,-9.0
3,5227,wizey,15,64.0
3,5227,uitcq,19,19.0
1,5228,djruh,1,-42.0
0,5228,hjmxr,4,26.0
1,5228,hjmxr,5,10.0
2,5228,hjmxr,6,-14.0
3,5228,hjmxr,7,-9.0
0,5228,hipzw,8,17.0
2,5228,hipzw,10,-21.0
3,5228,hipzw,11,3.0
1,5228,wizey,13,-4.0
2,5228,wizey,14,164.0
3,5228,wizey,15,-282.0
3,5228,uitcq,19,52.0
1,5229,djruh,1,-17.0
0,5229,hjmxr,4,-27.0
1,5229,hjmxr,5,9.0
2,5229,hjmxr,6,10.0
3,5229,hjmxr,7,-10.0
0,5229,hipzw,8,9.0
2,5229,hipzw,10,-17.0
3,5229,hipzw,11,8.0
1,5229,wizey,13,5.0
2,5229,wizey,14,-27.0
3,5229,wizey,15,34.0
3,5229,uitcq,19,-12.0
1,5230,djruh,1,30.0
0,5230,hjmxr,4,46.0
1,5230,hjmxr,5,4.0
2,5230,hjmxr,6,-25.0
3,5230,hjmxr,7,-12.0
0,5230,hipzw,8,15.0
2,5230,hipzw,10,-12.0
3,5230,hipzw,11,-2.0
1,5230,wizey,13,73.0
2,5230,wizey,14,50.0
3,5230,wizey,15,-247.0
3,5230,uitcq,19,-51.0
1,5231,djruh,1,-42.0
0,5231,hjmxr,4,-13.0
1,5231,hjmxr,5,30.0
2,5231,hjmxr,6,-10.0
3,5231,hjmxr,7,-8.0
0,5231,hipzw,8,14.0
2,5231,hipzw,10,4.0
3,5231,hipzw,11,-15.0
1,5231,wizey,13,-114.0
2,5231,wizey,14,111.0
3,5231,wizey,15,-60.0
3,5231,uitcq,19,70.0
1,5232,djruh,1,41.0
0,5232,hjmxr,4,-10.0
3,5232,hjmxr,7,7.0
0,5232,hipzw,8,4.0
2,5232,hipzw,10,-21.0
3,5232,hipzw,11,12.0
1,5232,wizey,13,10.0
2,5232,wizey,14,27.0
3,5232,wizey,15,-108.0
3,5232,uitcq,19,2.0
1,5233,djruh,1,40.0
0,5233,hjmxr,4,6.0
1,5233,hjmxr,5,8.0
2,5233,hjmxr,6,-11.0
3,5233,hjmxr,7,4.0
0,5233,hipzw,8,9.0
2,5233,hipzw,10,2.0
3,5233,hipzw,11,-9.0
1,5233,wizey,13,-11.0
2,5233,wizey,14,-11.0
3,5233,wizey,15,-2.0
3,5233,uitcq,19,31.0
1,5234,djruh,1,-13.0
0,5234,hjmxr,4,-21.0
1,5234,hjmxr,5,4.0
2,5234,hjmxr,6,9.0
3,5234,hjmxr,7,2.0
0,5234,hipzw,8,9.0
2,5234,hipzw,10,-18.0
3,5234,hipzw,11,3.0
