,time,portfolio,stock,order
13654,5864,bsfah,12,-1.0
13655,5864,bsfah,13,-2.0
13656,5864,xkvbi,4,-1.0
13657,5864,xkvbi,14,-1.0
13658,5865,bsfah,0,1.0
13659,5865,bsfah,4,20.0
13660,5865,bsfah,9,1.0
13661,5865,bsfah,11,-1.0
13662,5865,bsfah,13,-1.0
13663,5865,fpmrk,4,1.0
13664,5865,xkvbi,0,-1.0
13665,5865,xkvbi,4,21.0
13666,5865,xkvbi,12,-1.0
13667,5865,xkvbi,11,-3.0
13668,5865,xkvbi,19,2.0
13669,5865,xkvbi,13,-5.0
13670,5865,xkvbi,14,2.0
13671,5865,zrdwn,10,1.0
13672,5866,bsfah,4,2.0
13673,5866,bsfah,8,3.0
13674,5866,bsfah,10,-2.0
13675,5866,bsfah,12,-1.0
13676,5866,bsfah,13,1.0
13677,5866,fpmrk,8,1.0
13678,5866,fpmrk,10,-1.0
13679,5866,xkvbi,8,1.0
13680,5866,xkvbi,0,-1.0
13681,5866,xkvbi,4,1.0
13682,5866,xkvbi,12,-2.0
13683,5866,xkvbi,17,-1.0
13684,5866,xkvbi,19,3.0
13685,5866,xkvbi,13,1.0
13686,5866,zrdwn,19,1.0
13687,5866,zrdwn,10,-1.0
13688,5867,bsfah,0,2.0
13689,5867,bsfah,4,17.0
13690,5867,bsfah,9,2.0
13691,5867,bsfah,10,-2.0
13692,5867,bsfah,11,-1.0
13693,5867,bsfah,12,-2.0
13694,5867,bsfah,13,-1.0
13695,5867,fpmrk,4,2.0
13696,5867,xkvbi,5,1.0
13697,5867,xkvbi,0,1.0
13698,5867,xkvbi,4,19.0
13699,5867,xkvbi,12,-2.0
13700,5867,xkvbi,19,-2.0
13701,5867,xkvbi,13,-2.0
13702,5867,zrdwn,19,-1.0
13703,5867,zrdwn,12,-1.0
13704,5867,zrdwn,16,-1.0
13705,5868,bsfah,0,-1.0
13706,5868,bsfah,4,-5.0
13707,5868,bsfah,8,-2.0
13708,5868,bsfah,9,-1.0
13709,5868,bsfah,10,1.0
13710,5868,bsfah,11,1.0
13711,5868,bsfah,12,-1.0
13712,5868,bsfah,13,3.0
13713,5868,fpmrk,18,-1.0
13714,5868,fpmrk,8,-1.0
13715,5868,xkvbi,8,-2.0
13716,5868,xkvbi,4,5.0
13717,5868,xkvbi,12,-1.0
13718,5868,xkvbi,13,4.0
13719,5868,zrdwn,19,1.0
13720,5869,bsfah,0,1.0
13721,5869,bsfah,4,59.0
13722,5869,bsfah,5,1.0
13723,5869,bsfah,8,3.0
13724,5869,bsfah,11,-2.0
13725,5869,bsfah,12,-1.0
13726,5869,fpmrk,4,3.0
13727,5869,fpmrk,8,1.0
13728,5869,fpmrk,12,-1.0
13729,5869,vahzp,14,1.0
13730,5869,vahzp,18,-1.0
13731,5869,vahzp,19,1.0
13732,5869,vahzp,0,-1.0
13733,5869,vahzp,4,14.0
13734,5869,xkvbi,5,1.0
13735,5869,xkvbi,8,3.0
13736,5869,xkvbi,4,59.0
13737,5869,xkvbi,12,-1.0
13738,5869,xkvbi,11,-3.0
13739,5869,xkvbi,17,-1.0
13740,5869,xkvbi,19,2.0
13741,5869,xkvbi,13,-1.0
13742,5870,bsfah,4,-54.0
13743,5870,bsfah,5,-1.0
13744,5870,bsfah,12,3.0
13745,5870,bsfah,13,-1.0
13746,5870,fpmrk,4,-4.0
13747,5870,fpmrk,12,1.0
13748,5870,vahzp,19,1.0
13749,5870,vahzp,0,1.0
13750,5870,vahzp,4,-9.0
13751,5870,vahzp,5,-1.0
13752,5870,xkvbi,5,-1.0
13753,5870,xkvbi,8,4.0
13754,5870,xkvbi,0,3.0
13755,5870,xkvbi,4,-84.0
13756,5870,xkvbi,12,4.0
13757,5870,xkvbi,17,-4.0
13758,5870,xkvbi,13,-1.0
13759,5870,xkvbi,14,-2.0
13760,5870,zrdwn,12,1.0
13761,5870,zrdwn,10,1.0
13762,5870,zrdwn,0,1.0
13763,5871,bsfah,0,1.0
13764,5871,bsfah,4,-10.0
13765,5871,bsfah,5,1.0
13766,5871,bsfah,8,4.0
13767,5871,bsfah,9,-2.0
13768,5871,bsfah,10,-1.0
13769,5871,bsfah,11,-1.0
13770,5871,bsfah,13,1.0
13771,5871,xkvbi,5,1.0
13772,5871,xkvbi,8,1.0
13773,5871,xkvbi,0,-1.0
13774,5871,xkvbi,4,35.0
13775,5871,xkvbi,12,-1.0
13776,5871,xkvbi,17,-1.0
13777,5871,xkvbi,13,2.0
13778,5871,zrdwn,17,-1.0
13779,5871,zrdwn,10,-1.0
13780,5871,zrdwn,0,-1.0
13781,5871,zrdwn,16,1.0
13782,5872,bsfah,4,-2.0
13783,5872,bsfah,5,1.0
13784,5872,bsfah,8,-3.0
13785,5872,bsfah,10,1.0
13786,5872,bsfah,11,-1.0
13787,5872,bsfah,12,2.0
13788,5872,bsfah,13,-1.0
13789,5872,fpmrk,4,3.0
13790,5872,xkvbi,5,1.0
13791,5872,xkvbi,8,-2.0
13792,5872,xkvbi,0,3.0
13793,5872,xkvbi,4,12.0
13794,5872,xkvbi,12,4.0
13795,5872,xkvbi,17,1.0
13796,5872,xkvbi,13,1.0
13797,5872,xkvbi,14,-1.0
13798,5873,bsfah,4,10.0
13799,5873,bsfah,8,-1.0
13800,5873,bsfah,12,1.0
13801,5873,fpmrk,4,-3.0
13802,5873,xkvbi,8,1.0
13803,5873,xkvbi,0,-1.0
13804,5873,xkvbi,4,7.0
13805,5873,xkvbi,11,1.0
13806,5873,xkvbi,17,-1.0
13807,5873,xkvbi,19,1.0
13808,5873,xkvbi,13,-3.0
13809,5874,bsfah,4,1.0
13810,5874,bsfah,8,1.0
13811,5874,bsfah,12,-1.0
13812,5874,fpmrk,4,-1.0
13813,5874,fpmrk,17,-1.0
13814,5874,fpmrk,10,1.0
13815,5874,vahzp,12,1.0
13816,5874,vahzp,14,-1.0
13817,5874,vahzp,17,-1.0
13818,5874,vahzp,4,-2.0
13819,5874,vahzp,5,1.0
13820,5874,xkvbi,8,-4.0
13821,5874,xkvbi,0,-1.0
13822,5874,xkvbi,4,-59.0
13823,5874,xkvbi,12,2.0
13824,5874,xkvbi,17,-1.0
13825,5874,xkvbi,19,2.0
13826,5874,xkvbi,13,-1.0
13827,5874,xkvbi,14,2.0
13828,5874,zrdwn,10,1.0
13829,5874,zrdwn,16,-1.0
13830,5875,bsfah,4,4.0
13831,5875,bsfah,8,-3.0
13832,5875,bsfah,9,1.0
13833,5875,bsfah,10,1.0
13834,5875,bsfah,11,1.0
13835,5875,bsfah,12,5.0
13836,5875,bsfah,13,-2.0
13837,5875,fpmrk,4,2.0
13838,5875,fpmrk,17,1.0
13839,5875,vahzp,4,2.0
13840,5875,xkvbi,4,32.0
13841,5875,xkvbi,12,2.0
13842,5875,xkvbi,19,-1.0
13843,5875,zrdwn,10,-1.0
13844,5875,zrdwn,16,1.0
13845,5876,bsfah,4,22.0
13846,5876,bsfah,10,-1.0
13847,5876,bsfah,11,1.0
13848,5876,bsfah,12,-1.0
13849,5876,bsfah,13,1.0
13850,5876,fpmrk,4,1.0
13851,5876,fpmrk,17,-1.0
13852,5876,fpmrk,10,-1.0
13853,5876,xkvbi,8,-2.0
13854,5876,xkvbi,0,-1.0
13855,5876,xkvbi,4,22.0
13856,5876,xkvbi,12,-1.0
13857,5876,xkvbi,17,-4.0
13858,5876,xkvbi,19,2.0
13859,5876,xkvbi,13,1.0
13860,5876,xkvbi,14,1.0
13861,5877,bsfah,0,1.0
13862,5877,bsfah,4,-20.0
13863,5877,bsfah,5,1.0
13864,5877,bsfah,8,-1.0
13865,5877,bsfah,9,1.0
13866,5877,bsfah,10,1.0
13867,5877,bsfah,11,-1.0
13868,5877,bsfah,13,-2.0
13869,5877,fpmrk,4,2.0
13870,5877,fpmrk,8,-1.0
13871,5877,xkvbi,5,1.0
13872,5877,xkvbi,8,-1.0
13873,5877,xkvbi,4,28.0
13874,5877,xkvbi,12,1.0
13875,5877,xkvbi,11,-2.0
13876,5877,xkvbi,17,-2.0
13877,5877,xkvbi,13,-3.0
13878,5877,xkvbi,14,2.0
13879,5877,zrdwn,10,1.0
13880,5877,zrdwn,16,-1.0
13881,5878,bsfah,4,-3.0
13882,5878,bsfah,12,1.0
13883,5878,fpmrk,4,-4.0
13884,5878,vahzp,14,1.0
13885,5878,vahzp,4,-2.0
13886,5878,xkvbi,5,-1.0
13887,5878,xkvbi,4,-60.0
13888,5878,xkvbi,12,4.0
13889,5878,zrdwn,12,1.0
13890,5879,bsfah,4,-7.0
13891,5879,bsfah,8,-2.0
13892,5879,bsfah,9,3.0
13893,5879,bsfah,10,-2.0
13894,5879,bsfah,11,1.0
13895,5879,bsfah,12,1.0
13896,5879,bsfah,13,1.0
13897,5879,xkvbi,5,1.0
13898,5879,xkvbi,8,1.0
13899,5879,xkvbi,4,-7.0
13900,5880,bsfah,0,1.0
13901,5880,bsfah,4,3.0
13902,5880,bsfah,8,-3.0
13903,5880,bsfah,10,2.0
13904,5880,bsfah,12,-1.0
13905,5880,fpmrk,19,1.0
13906,5880,xkvbi,5,-1.0
13907,5880,xkvbi,8,-8.0
13908,5880,xkvbi,4,6.0
13909,5880,xkvbi,12,-4.0
13910,5880,xkvbi,17,2.0
13911,5880,xkvbi,19,2.0
13912,5880,xkvbi,13,-1.0
13913,5880,xkvbi,14,2.0
13914,5880,zrdwn,19,1.0
13915,5881,bsfah,4,-8.0
13916,5881,bsfah,5,1.0
13917,5881,bsfah,11,-1.0
13918,5881,bsfah,12,-1.0
13919,5881,bsfah,13,-1.0
13920,5881,fpmrk,4,-1.0
13921,5881,xkvbi,5,2.0
13922,5881,xkvbi,4,-14.0
13923,5881,xkvbi,12,-3.0
13924,5881,xkvbi,19,2.0
13925,5881,xkvbi,13,-1.0
13926,5882,bsfah,0,1.0
13927,5882,bsfah,5,3.0
13928,5882,bsfah,8,2.0
13929,5882,bsfah,9,1.0
13930,5882,bsfah,10,-1.0
13931,5882,bsfah,11,-3.0
13932,5882,bsfah,13,3.0
13933,5882,fpmrk,4,1.0
13934,5882,xkvbi,5,2.0
13935,5882,xkvbi,8,1.0
13936,5882,xkvbi,0,1.0
13937,5882,xkvbi,4,5.0
13938,5882,xkvbi,12,1.0
13939,5882,xkvbi,11,-4.0
13940,5882,xkvbi,17,2.0
13941,5882,xkvbi,19,-1.0
13942,5882,xkvbi,13,2.0
13943,5882,zrdwn,12,-1.0
13944,5882,zrdwn,5,1.0
13945,5883,bsfah,4,18.0
13946,5883,bsfah,5,-4.0
13947,5883,bsfah,9,-1.0
13948,5883,bsfah,12,-1.0
13949,5883,bsfah,13,-1.0
13950,5883,fpmrk,4,1.0
13951,5883,xkvbi,5,-3.0
13952,5883,xkvbi,0,-1.0
13953,5883,xkvbi,4,20.0
13954,5883,xkvbi,12,-1.0
13955,5883,xkvbi,19,-1.0
13956,5883,zrdwn,12,1.0
13957,5883,zrdwn,10,-1.0
13958,5883,zrdwn,0,1.0
13959,5883,zrdwn,5,-1.0
13960,5884,bsfah,0,-1.0
13961,5884,bsfah,4,-20.0
13962,5884,bsfah,5,-1.0
13963,5884,bsfah,9,1.0
13964,5884,bsfah,12,1.0
13965,5884,bsfah,13,2.0
13966,5884,fpmrk,4,-1.0
13967,5884,xkvbi,8,1.0
13968,5884,xkvbi,0,-1.0
13969,5884,xkvbi,4,-13.0
13970,5884,xkvbi,12,1.0
13971,5884,xkvbi,11,-1.0
13972,5884,xkvbi,17,-1.0
13973,5884,xkvbi,19,2.0
13974,5884,xkvbi,13,2.0
13975,5884,zrdwn,10,1.0
13976,5885,bsfah,4,12.0
13977,5885,bsfah,5,3.0
13978,5885,bsfah,8,-1.0
13979,5885,bsfah,9,3.0
13980,5885,bsfah,10,-2.0
13981,5885,bsfah,12,3.0
13982,5885,bsfah,13,1.0
13983,5885,fpmrk,4,1.0
13984,5885,vahzp,11,-1.0
13985,5885,vahzp,16,-1.0
13986,5885,vahzp,4,1.0
13987,5885,xkvbi,5,1.0
13988,5885,xkvbi,8,-1.0
13989,5885,xkvbi,4,4.0
13990,5885,xkvbi,12,3.0
13991,5885,xkvbi,11,1.0
13992,5885,xkvbi,17,-5.0
13993,5885,xkvbi,19,1.0
13994,5885,xkvbi,13,1.0
13995,5885,xkvbi,14,1.0
13996,5885,zrdwn,19,1.0
13997,5885,zrdwn,16,-1.0
13998,5886,bsfah,4,23.0
13999,5886,bsfah,5,-1.0
14000,5886,bsfah,8,1.0
14001,5886,bsfah,12,-1.0
14002,5886,fpmrk,4,1.0
14003,5886,xkvbi,5,-1.0
14004,5886,xkvbi,4,33.0
14005,5886,xkvbi,12,1.0
14006,5886,xkvbi,17,1.0
14007,5886,xkvbi,19,-2.0
14008,5886,zrdwn,19,-1.0
14009,5886,zrdwn,17,-1.0
14010,5887,bsfah,4,10.0
14011,5887,bsfah,5,1.0
14012,5887,bsfah,8,-1.0
14013,5887,bsfah,9,-2.0
14014,5887,bsfah,10,2.0
14015,5887,bsfah,11,-1.0
14016,5887,bsfah,12,2.0
14017,5887,bsfah,13,-1.0
14018,5887,fpmrk,4,1.0
14019,5887,fpmrk,17,-1.0
14020,5887,vahzp,17,-1.0
14021,5887,vahzp,4,4.0
14022,5887,xkvbi,5,2.0
14023,5887,xkvbi,4,2.0
14024,5887,xkvbi,11,-2.0
14025,5887,xkvbi,17,-11.0
14026,5887,xkvbi,19,2.0
14027,5887,xkvbi,13,-1.0
14028,5887,xkvbi,14,3.0
14029,5887,zrdwn,19,1.0
14030,5887,zrdwn,17,-1.0
14031,5887,zrdwn,5,1.0
14032,5888,bsfah,0,-1.0
14033,5888,bsfah,4,-25.0
14034,5888,bsfah,5,-1.0
14035,5888,bsfah,8,1.0
14036,5888,bsfah,9,-1.0
14037,5888,bsfah,10,2.0
14038,5888,bsfah,11,-1.0
14039,5888,bsfah,12,1.0
14040,5888,bsfah,13,-2.0
14041,5888,fpmrk,4,-3.0
14042,5888,fpmrk,18,1.0
14043,5888,vahzp,19,1.0
14044,5888,vahzp,4,-4.0
14045,5888,xkvbi,5,-3.0
14046,5888,xkvbi,4,-19.0
14047,5888,xkvbi,19,-1.0
14048,5888,xkvbi,13,-1.0
14049,5888,zrdwn,5,-1.0
14050,5889,bsfah,4,-5.0
14051,5889,bsfah,5,-2.0
14052,5889,bsfah,8,-1.0
14053,5889,bsfah,11,-2.0
14054,5889,bsfah,12,1.0
14055,5889,bsfah,13,2.0
14056,5889,xkvbi,5,-1.0
14057,5889,xkvbi,4,-18.0
14058,5889,xkvbi,12,3.0
14059,5889,xkvbi,11,-3.0
14060,5889,xkvbi,17,1.0
14061,5889,xkvbi,19,3.0
14062,5889,xkvbi,13,1.0
14063,5889,zrdwn,12,1.0
14064,5889,zrdwn,11,-1.0
14065,5890,bsfah,4,-9.0
14066,5890,bsfah,5,-1.0
14067,5890,bsfah,10,1.0
14068,5890,bsfah,11,-1.0
14069,5890,bsfah,12,3.0
14070,5890,fpmrk,18,-1.0
14071,5890,fpmrk,12,1.0
14072,5890,vahzp,12,1.0
14073,5890,vahzp,19,-1.0
14074,5890,vahzp,4,-1.0
14075,5890,xkvbi,5,1.0
14076,5890,xkvbi,8,2.0
14077,5890,xkvbi,0,-1.0
14078,5890,xkvbi,4,-9.0
14079,5890,xkvbi,12,3.0
14080,5890,xkvbi,11,-1.0
14081,5890,xkvbi,19,-1.0
14082,5890,zrdwn,10,1.0
14083,5891,bsfah,0,1.0
14084,5891,bsfah,4,-11.0
14085,5891,bsfah,5,1.0
14086,5891,bsfah,9,3.0
14087,5891,bsfah,11,-5.0
14088,5891,bsfah,12,2.0
14089,5891,bsfah,13,1.0
14090,5891,fpmrk,4,-1.0
14091,5891,fpmrk,17,1.0
14092,5891,vahzp,11,-1.0
14093,5891,vahzp,14,1.0
14094,5891,vahzp,4,-1.0
14095,5891,xkvbi,8,-3.0
14096,5891,xkvbi,0,1.0
14097,5891,xkvbi,4,-10.0
14098,5891,xkvbi,12,2.0
14099,5891,xkvbi,11,-5.0
14100,5891,xkvbi,17,2.0
14101,5891,xkvbi,14,2.0
14102,5891,zrdwn,17,1.0
14103,5891,zrdwn,11,-1.0
14104,5892,bsfah,0,1.0
14105,5892,bsfah,4,-2.0
14106,5892,bsfah,8,1.0
14107,5892,bsfah,9,3.0
14108,5892,bsfah,11,-6.0
14109,5892,bsfah,13,1.0
14110,5892,xkvbi,5,-1.0
14111,5892,xkvbi,8,1.0
14112,5892,xkvbi,4,-1.0
14113,5892,xkvbi,11,-6.0
14114,5892,xkvbi,13,1.0
14115,5892,xkvbi,14,2.0
14116,5892,zrdwn,12,1.0
14117,5892,zrdwn,0,1.0
14118,5892,zrdwn,11,-1.0
14119,5893,bsfah,0,-2.0
14120,5893,bsfah,4,3.0
14121,5893,bsfah,8,1.0
14122,5893,bsfah,9,1.0
14123,5893,bsfah,10,-1.0
14124,5893,bsfah,11,1.0
14125,5893,bsfah,12,-2.0
14126,5893,bsfah,13,1.0
14127,5893,fpmrk,12,-1.0
14128,5893,xkvbi,5,1.0
14129,5893,xkvbi,8,1.0
14130,5893,xkvbi,0,-2.0
14131,5893,xkvbi,4,4.0
14132,5893,xkvbi,12,-3.0
14133,5893,xkvbi,11,1.0
14134,5893,xkvbi,17,2.0
14135,5893,xkvbi,19,1.0
14136,5893,xkvbi,13,1.0
14137,5894,bsfah,4,1.0
14138,5894,bsfah,8,-1.0
14139,5894,bsfah,9,-1.0
14140,5894,bsfah,10,1.0
14141,5894,bsfah,11,1.0
14142,5894,bsfah,12,-1.0
14143,5894,vahzp,12,-1.0
14144,5894,vahzp,19,1.0
14145,5894,vahzp,0,-1.0
14146,5894,xkvbi,5,-1.0
14147,5894,xkvbi,0,1.0
14148,5894,xkvbi,4,1.0
14149,5894,xkvbi,12,-1.0
14150,5894,xkvbi,19,-1.0
14151,5894,zrdwn,12,-1.0
14152,5894,zrdwn,0,-1.0
14153,5895,bsfah,4,-3.0
14154,5895,bsfah,5,-1.0
14155,5895,bsfah,9,1.0
14156,5895,bsfah,10,-1.0
14157,5895,bsfah,12,3.0
14158,5895,bsfah,13,2.0
14159,5895,fpmrk,18,1.0
14160,5895,fpmrk,12,1.0
14161,5895,fpmrk,17,-1.0
14162,5895,xkvbi,8,-1.0
14163,5895,xkvbi,0,-1.0
14164,5895,xkvbi,4,-2.0
14165,5895,xkvbi,12,3.0
14166,5895,xkvbi,17,-4.0
14167,5895,xkvbi,19,4.0
14168,5895,xkvbi,13,2.0
14169,5895,zrdwn,19,1.0
14170,5895,zrdwn,12,1.0
14171,5895,zrdwn,17,-1.0
14172,5896,bsfah,0,-2.0
14173,5896,bsfah,8,-1.0
14174,5896,bsfah,9,2.0
14175,5896,bsfah,11,1.0
14176,5896,bsfah,12,-3.0
14177,5896,bsfah,13,-2.0
14178,5896,fpmrk,12,-1.0
14179,5896,fpmrk,0,-1.0
14180,5896,vahzp,12,1.0
14181,5896,vahzp,18,1.0
14182,5896,xkvbi,12,-1.0
14183,5896,xkvbi,11,2.0
14184,5896,xkvbi,17,-8.0
14185,5896,xkvbi,19,1.0
14186,5896,xkvbi,13,1.0
14187,5897,bsfah,2,1.0
14188,5897,bsfah,4,-4.0
14189,5897,bsfah,8,-4.0
14190,5897,bsfah,9,1.0
14191,5897,bsfah,11,1.0
14192,5897,bsfah,12,2.0
14193,5897,fpmrk,12,1.0
14194,5897,fpmrk,0,1.0
14195,5897,xkvbi,2,1.0
14196,5897,xkvbi,8,-3.0
14197,5897,xkvbi,0,1.0
14198,5897,xkvbi,4,-1.0
14199,5897,xkvbi,12,3.0
14200,5897,xkvbi,11,1.0
14201,5897,xkvbi,17,4.0
14202,5897,xkvbi,13,1.0
14203,5897,xkvbi,14,-2.0
14204,5897,zrdwn,11,1.0
14205,5898,bsfah,0,-4.0
14206,5898,bsfah,2,-1.0
14207,5898,bsfah,4,3.0
14208,5898,bsfah,8,-1.0
14209,5898,bsfah,9,3.0
14210,5898,bsfah,10,2.0
14211,5898,bsfah,11,-3.0
14212,5898,bsfah,12,-1.0
14213,5898,bsfah,13,1.0
14214,5898,fpmrk,0,-1.0
14215,5898,xkvbi,2,-1.0
14216,5898,xkvbi,8,-2.0
14217,5898,xkvbi,0,-5.0
14218,5898,xkvbi,12,-1.0
14219,5898,xkvbi,11,-3.0
14220,5898,xkvbi,19,1.0
14221,5898,xkvbi,13,1.0
14222,5898,xkvbi,14,4.0
14223,5898,zrdwn,12,-1.0
14224,5898,zrdwn,11,-1.0
14225,5899,bsfah,0,-1.0
14226,5899,bsfah,4,-1.0
14227,5899,bsfah,8,-1.0
14228,5899,bsfah,12,2.0
14229,5899,fpmrk,9,1.0
14230,5899,xkvbi,4,1.0
14231,5899,xkvbi,13,-1.0
14232,5899,zrdwn,12,1.0
14233,5899,zrdwn,0,-1.0
14234,5900,bsfah,0,-3.0
14235,5900,bsfah,2,3.0
14236,5900,bsfah,4,3.0
14237,5900,bsfah,8,3.0
14238,5900,bsfah,9,3.0
14239,5900,bsfah,10,-4.0
14240,5900,bsfah,12,-2.0
14241,5900,bsfah,13,-3.0
14242,5900,vahzp,14,-1.0
14243,5900,xkvbi,2,4.0
14244,5900,xkvbi,8,4.0
14245,5900,xkvbi,0,-3.0
14246,5900,xkvbi,4,2.0
14247,5900,xkvbi,12,1.0
14248,5900,xkvbi,11,1.0
14249,5900,xkvbi,17,2.0
14250,5900,xkvbi,19,4.0
14251,5900,xkvbi,14,-4.0
14252,5900,zrdwn,19,1.0
14253,5900,zrdwn,11,1.0
14254,5901,bsfah,4,-1.0
14255,5901,bsfah,8,-1.0
14256,5901,bsfah,12,1.0
14257,5901,xkvbi,8,-1.0
14258,5901,xkvbi,19,-1.0
14259,5902,bsfah,12,1.0
14260,5902,vahzp,13,1.0
14261,5902,vahzp,17,-1.0
14262,5902,xkvbi,2,-2.0
14263,5902,xkvbi,8,2.0
14264,5902,xkvbi,0,2.0
14265,5902,xkvbi,12,2.0
14266,5902,xkvbi,11,1.0
14267,5902,xkvbi,17,-3.0
14268,5902,xkvbi,19,1.0
14269,5903,bsfah,4,-1.0
14270,5903,xkvbi,4,-1.0
14271,5903,xkvbi,12,1.0
14272,5903,xkvbi,17,-1.0
14273,5903,zrdwn,17,-1.0
14274,5904,bsfah,12,-1.0
14275,5904,xkvbi,12,-2.0
14276,5904,xkvbi,17,1.0
14277,5905,bsfah,2,-3.0
14278,5905,bsfah,4,1.0
14279,5905,bsfah,5,-1.0
14280,5905,bsfah,8,2.0
14281,5905,bsfah,9,2.0
14282,5905,bsfah,10,-2.0
14283,5905,bsfah,11,3.0
14284,5905,bsfah,12,1.0
14285,5905,bsfah,13,1.0
14286,5905,vahzp,18,1.0
14287,5905,vahzp,5,-1.0
14288,5905,xkvbi,5,-1.0
14289,5905,xkvbi,0,-1.0
14290,5905,xkvbi,19,1.0
14291,5906,bsfah,0,1.0
14292,5906,bsfah,4,-2.0
14293,5906,bsfah,8,2.0
14294,5906,bsfah,9,-1.0
14295,5906,bsfah,10,-2.0
14296,5906,bsfah,11,2.0
14297,5906,bsfah,12,1.0
14298,5906,bsfah,13,1.0
14299,5906,xkvbi,2,-2.0
14300,5906,xkvbi,8,5.0
14301,5906,xkvbi,0,3.0
14302,5906,xkvbi,4,-3.0
14303,5906,xkvbi,12,3.0
14304,5906,xkvbi,11,5.0
14305,5906,xkvbi,17,-2.0
14306,5906,xkvbi,19,2.0
14307,5906,xkvbi,13,4.0
14308,5906,xkvbi,14,-6.0
14309,5907,bsfah,4,-1.0
14310,5907,bsfah,8,-2.0
14311,5907,bsfah,9,-1.0
14312,5907,bsfah,10,1.0
14313,5907,bsfah,12,-1.0
14314,5908,bsfah,9,1.0
14315,5908,bsfah,10,1.0
14316,5908,xkvbi,4,2.0
14317,5908,xkvbi,13,1.0
14318,5908,zrdwn,17,1.0
14319,5908,zrdwn,11,1.0
14320,5909,bsfah,4,5.0
14321,5909,bsfah,8,-1.0
14322,5909,bsfah,9,-1.0
14323,5909,bsfah,10,1.0
14324,5909,bsfah,11,1.0
14325,5909,bsfah,12,2.0
14326,5909,bsfah,13,-4.0
14327,5909,fpmrk,18,1.0
14328,5909,xkvbi,8,-4.0
14329,5909,xkvbi,0,-1.0
14330,5909,xkvbi,4,5.0
14331,5909,xkvbi,12,2.0
14332,5909,xkvbi,11,1.0
14333,5909,xkvbi,17,5.0
14334,5909,xkvbi,19,1.0
14335,5909,xkvbi,13,-6.0
14336,5909,xkvbi,14,1.0
14337,5910,bsfah,0,-1.0
14338,5910,bsfah,4,7.0
14339,5910,bsfah,8,1.0
14340,5910,bsfah,9,2.0
14341,5910,bsfah,10,-2.0
14342,5910,bsfah,11,1.0
14343,5910,bsfah,13,-1.0
14344,5910,fpmrk,4,1.0
14345,5910,xkvbi,8,1.0
14346,5910,xkvbi,0,-1.0
14347,5910,xkvbi,4,9.0
14348,5910,xkvbi,11,1.0
14349,5910,xkvbi,17,1.0
14350,5910,xkvbi,19,1.0
14351,5910,xkvbi,13,-1.0
14352,5910,zrdwn,10,-1.0
14353,5911,bsfah,0,3.0
14354,5911,bsfah,2,1.0
14355,5911,bsfah,5,1.0
14356,5911,bsfah,8,1.0
14357,5911,bsfah,10,-2.0
14358,5911,bsfah,11,-1.0
14359,5911,bsfah,12,-2.0
14360,5911,bsfah,13,-1.0
14361,5911,xkvbi,5,1.0
14362,5911,xkvbi,2,2.0
14363,5911,xkvbi,8,1.0
14364,5911,xkvbi,0,5.0
14365,5911,xkvbi,12,-3.0
14366,5911,xkvbi,11,-1.0
14367,5911,xkvbi,17,-1.0
14368,5911,xkvbi,19,2.0
14369,5911,xkvbi,13,-1.0
14370,5911,xkvbi,14,-2.0
14371,5911,zrdwn,0,1.0
14372,5912,bsfah,0,-1.0
14373,5912,bsfah,9,1.0
14374,5912,bsfah,11,-2.0
14375,5912,bsfah,12,3.0
14376,5912,bsfah,13,2.0
14377,5912,xkvbi,2,-1.0
14378,5912,xkvbi,8,1.0
14379,5912,xkvbi,0,-1.0
14380,5912,xkvbi,4,1.0
14381,5912,xkvbi,12,4.0
14382,5912,xkvbi,11,-2.0
14383,5912,xkvbi,17,-2.0
14384,5912,xkvbi,19,-1.0
14385,5912,xkvbi,13,3.0
14386,5913,bsfah,4,-2.0
14387,5913,bsfah,12,2.0
14388,5913,xkvbi,2,5.0
14389,5913,xkvbi,8,-2.0
14390,5913,xkvbi,0,-1.0
14391,5913,xkvbi,4,-4.0
14392,5913,xkvbi,12,2.0
14393,5913,xkvbi,11,-3.0
14394,5913,xkvbi,17,-2.0
14395,5913,xkvbi,13,-2.0
14396,5913,xkvbi,14,1.0
14397,5914,bsfah,4,-2.0
14398,5914,xkvbi,2,2.0
14399,5914,xkvbi,8,-2.0
14400,5914,xkvbi,0,3.0
14401,5914,xkvbi,4,-3.0
14402,5914,xkvbi,12,-1.0
14403,5914,xkvbi,11,1.0
14404,5914,xkvbi,17,-2.0
14405,5914,xkvbi,19,-1.0
14406,5914,xkvbi,13,-1.0
14407,5914,zrdwn,12,1.0
14408,5914,zrdwn,17,-1.0
14409,5914,zrdwn,11,-1.0
14410,5915,bsfah,2,6.0
14411,5915,bsfah,4,-4.0
14412,5915,bsfah,7,2.0
14413,5915,bsfah,8,-2.0
14414,5915,bsfah,9,-2.0
14415,5915,bsfah,11,-2.0
14416,5915,bsfah,12,-1.0
14417,5915,bsfah,13,-2.0
14418,5915,fpmrk,4,-1.0
14419,5916,bsfah,9,1.0
14420,5916,bsfah,12,2.0
14421,5916,bsfah,13,1.0
14422,5916,xkvbi,2,1.0
14423,5916,xkvbi,8,1.0
14424,5916,xkvbi,0,-4.0
14425,5916,xkvbi,4,-4.0
14426,5916,xkvbi,12,-1.0
14427,5916,xkvbi,11,-4.0
