,ToS,stock,seller,buyer,volume,tradeID
0,5994,8,world,xkvbi,3.0,5994|8worldxkvbi3.0
0,5994,2,world,xkvbi,1.0,5994|2worldxkvbi1.0
0,5994,5,world,xkvbi,1.0,5994|5worldxkvbi1.0
0,5994,19,world,fpmrk,1.0,5994|19worldfpmrk1.0
0,5994,18,fpmrk,world,-1.0,5994|18worldfpmrk-1.0
0,5994,3,world,zrdwn,1.0,5994|3worldzrdwn1.0
0,5994,16,zrdwn,world,-3.0,5994|16worldzrdwn-3.0
0,5994,0,world,zrdwn,1.0,5994|0worldzrdwn1.0
0,5994,10,world,zrdwn,1.0,5994|10worldzrdwn1.0
0,5994,12,world,zrdwn,1.0,5994|12worldzrdwn1.0
0,5994,19,world,zrdwn,2.0,5994|19worldzrdwn2.0
0,5994,12,world,bsfah,1.0,5994|12worldbsfah1.0
0,5994,5,world,bsfah,1.0,5994|5worldbsfah1.0
0,5994,3,world,bsfah,1.0,5994|3worldbsfah1.0
0,5994,13,xkvbi,world,-2.0,5994|13worldxkvbi-2.0
0,5994,14,xkvbi,world,-2.0,5994|14worldxkvbi-2.0
0,5995,0,bsfah,world,-6.0,5995|0worldbsfah-6.0
0,5995,2,bsfah,world,-2.0,5995|2worldbsfah-2.0
0,5995,3,bsfah,world,-1.0,5995|3worldbsfah-1.0
0,5995,5,bsfah,world,-1.0,5995|5worldbsfah-1.0
0,5995,8,bsfah,world,-2.0,5995|8worldbsfah-2.0
0,5995,9,bsfah,world,-5.0,5995|9worldbsfah-5.0
0,5995,10,world,bsfah,10.0,5995|10worldbsfah10.0
0,5995,12,bsfah,world,-4.0,5995|12worldbsfah-4.0
0,5995,13,bsfah,world,-1.0,5995|13worldbsfah-1.0
0,5995,19,zrdwn,world,-1.0,5995|19worldzrdwn-1.0
0,5995,2,fpmrk,world,-1.0,5995|2worldfpmrk-1.0
0,5995,14,fpmrk,world,-1.0,5995|14worldfpmrk-1.0
0,5995,10,world,fpmrk,1.0,5995|10worldfpmrk1.0
0,5995,3,world,xkvbi,1.0,5995|3worldxkvbi1.0
0,5995,12,world,xkvbi,2.0,5995|12worldxkvbi2.0
0,5995,19,xkvbi,world,-1.0,5995|19worldxkvbi-1.0
0,5996,0,world,bsfah,3.0,5996|0worldbsfah3.0
0,5996,2,bsfah,world,-2.0,5996|2worldbsfah-2.0
0,5996,3,world,bsfah,1.0,5996|3worldbsfah1.0
0,5996,5,world,bsfah,1.0,5996|5worldbsfah1.0
0,5996,8,world,bsfah,1.0,5996|8worldbsfah1.0
0,5996,9,world,bsfah,2.0,5996|9worldbsfah2.0
0,5996,10,bsfah,world,-2.0,5996|10worldbsfah-2.0
0,5996,13,world,bsfah,2.0,5996|13worldbsfah2.0
0,5996,12,world,zrdwn,1.0,5996|12worldzrdwn1.0
0,5996,3,xkvbi,world,-1.0,5996|3worldxkvbi-1.0
0,5996,12,world,xkvbi,1.0,5996|12worldxkvbi1.0
0,5996,19,xkvbi,world,-1.0,5996|19worldxkvbi-1.0
0,5997,0,bsfah,world,-1.0,5997|0worldbsfah-1.0
0,5997,3,world,bsfah,1.0,5997|3worldbsfah1.0
0,5997,4,world,bsfah,1.0,5997|4worldbsfah1.0
0,5997,5,bsfah,world,-1.0,5997|5worldbsfah-1.0
0,5997,9,bsfah,world,-1.0,5997|9worldbsfah-1.0
0,5997,13,world,bsfah,1.0,5997|13worldbsfah1.0
0,5997,5,xkvbi,world,-1.0,5997|5worldxkvbi-1.0
0,5997,3,world,xkvbi,1.0,5997|3worldxkvbi1.0
0,5997,4,world,xkvbi,1.0,5997|4worldxkvbi1.0
0,5997,19,world,xkvbi,1.0,5997|19worldxkvbi1.0
0,5998,0,world,bsfah,1.0,5998|0worldbsfah1.0
0,5998,19,world,xkvbi,9.0,5998|19worldxkvbi9.0
0,5998,12,xkvbi,world,-1.0,5998|12worldxkvbi-1.0
0,5998,4,world,xkvbi,2.0,5998|4worldxkvbi2.0
0,5998,0,world,xkvbi,2.0,5998|0worldxkvbi2.0
0,5998,3,xkvbi,world,-1.0,5998|3worldxkvbi-1.0
0,5998,8,world,xkvbi,2.0,5998|8worldxkvbi2.0
0,5998,2,xkvbi,world,-1.0,5998|2worldxkvbi-1.0
0,5998,16,zrdwn,world,-3.0,5998|16worldzrdwn-3.0
0,5998,0,world,zrdwn,1.0,5998|0worldzrdwn1.0
0,5998,19,world,zrdwn,4.0,5998|19worldzrdwn4.0
0,5998,4,world,vahzp,1.0,5998|4worldvahzp1.0
0,5998,0,world,vahzp,1.0,5998|0worldvahzp1.0
0,5998,19,world,vahzp,2.0,5998|19worldvahzp2.0
0,5998,16,vahzp,world,-2.0,5998|16worldvahzp-2.0
0,5998,12,world,bsfah,1.0,5998|12worldbsfah1.0
0,5998,4,world,bsfah,1.0,5998|4worldbsfah1.0
0,5998,3,bsfah,world,-2.0,5998|3worldbsfah-2.0
0,5998,13,world,xkvbi,2.0,5998|13worldxkvbi2.0
0,5998,14,xkvbi,world,-3.0,5998|14worldxkvbi-3.0
0,5999,0,bsfah,world,-3.0,5999|0worldbsfah-3.0
0,5999,2,world,bsfah,5.0,5999|2worldbsfah5.0
0,5999,8,world,bsfah,1.0,5999|8worldbsfah1.0
0,5999,12,bsfah,world,-3.0,5999|12worldbsfah-3.0
0,5999,13,bsfah,world,-4.0,5999|13worldbsfah-4.0
0,5999,12,zrdwn,world,-1.0,5999|12worldzrdwn-1.0
0,5999,2,world,fpmrk,1.0,5999|2worldfpmrk1.0
0,5999,10,fpmrk,world,-1.0,5999|10worldfpmrk-1.0
0,5999,2,world,xkvbi,1.0,5999|2worldxkvbi1.0
0,5999,8,world,xkvbi,1.0,5999|8worldxkvbi1.0
0,5999,0,xkvbi,world,-2.0,5999|0worldxkvbi-2.0
0,5999,12,xkvbi,world,-2.0,5999|12worldxkvbi-2.0
0,5999,19,world,xkvbi,2.0,5999|19worldxkvbi2.0
0,5999,14,xkvbi,world,-1.0,5999|14worldxkvbi-1.0
0,6000,2,bsfah,world,-1.0,6000|2worldbsfah-1.0
0,6000,4,world,bsfah,1.0,6000|4worldbsfah1.0
0,6000,19,world,zrdwn,1.0,6000|19worldzrdwn1.0
0,6000,10,world,zrdwn,1.0,6000|10worldzrdwn1.0
0,6000,0,zrdwn,world,-2.0,6000|0worldzrdwn-2.0
0,6000,18,world,fpmrk,1.0,6000|18worldfpmrk1.0
0,6000,2,world,xkvbi,6.0,6000|2worldxkvbi6.0
0,6000,8,xkvbi,world,-1.0,6000|8worldxkvbi-1.0
0,6000,0,xkvbi,world,-4.0,6000|0worldxkvbi-4.0
0,6000,12,world,xkvbi,1.0,6000|12worldxkvbi1.0
0,6000,19,world,xkvbi,3.0,6000|19worldxkvbi3.0
0,6000,13,world,xkvbi,1.0,6000|13worldxkvbi1.0
0,6000,14,xkvbi,world,-1.0,6000|14worldxkvbi-1.0
0,6001,0,world,bsfah,1.0,6001|0worldbsfah1.0
0,6001,4,bsfah,world,-1.0,6001|4worldbsfah-1.0
0,6001,8,bsfah,world,-1.0,6001|8worldbsfah-1.0
0,6001,12,world,bsfah,1.0,6001|12worldbsfah1.0
0,6001,4,xkvbi,world,-1.0,6001|4worldxkvbi-1.0
0,6001,12,world,xkvbi,1.0,6001|12worldxkvbi1.0
0,6002,0,bsfah,world,-8.0,6002|0worldbsfah-8.0
0,6002,12,xkvbi,world,-3.0,6002|12worldxkvbi-3.0
0,6002,4,xkvbi,world,-3.0,6002|4worldxkvbi-3.0
0,6002,0,xkvbi,world,-4.0,6002|0worldxkvbi-4.0
0,6002,8,xkvbi,world,-2.0,6002|8worldxkvbi-2.0
0,6002,2,world,xkvbi,6.0,6002|2worldxkvbi6.0
0,6002,0,fpmrk,world,-1.0,6002|0worldfpmrk-1.0
0,6002,19,world,fpmrk,1.0,6002|19worldfpmrk1.0
0,6002,18,fpmrk,world,-1.0,6002|18worldfpmrk-1.0
0,6002,9,fpmrk,world,-1.0,6002|9worldfpmrk-1.0
0,6002,19,world,zrdwn,1.0,6002|19worldzrdwn1.0
0,6002,4,vahzp,world,-1.0,6002|4worldvahzp-1.0
0,6002,2,world,vahzp,1.0,6002|2worldvahzp1.0
0,6002,0,vahzp,world,-1.0,6002|0worldvahzp-1.0
0,6002,19,world,vahzp,1.0,6002|19worldvahzp1.0
0,6002,13,bsfah,world,-1.0,6002|13worldbsfah-1.0
0,6002,12,bsfah,world,-1.0,6002|12worldbsfah-1.0
0,6002,10,bsfah,world,-1.0,6002|10worldbsfah-1.0
0,6002,9,bsfah,world,-5.0,6002|9worldbsfah-5.0
0,6002,8,bsfah,world,-1.0,6002|8worldbsfah-1.0
0,6002,4,bsfah,world,-2.0,6002|4worldbsfah-2.0
0,6002,2,world,bsfah,14.0,6002|2worldbsfah14.0
0,6002,19,world,xkvbi,1.0,6002|19worldxkvbi1.0
0,6002,13,xkvbi,world,-2.0,6002|13worldxkvbi-2.0
0,6003,0,world,bsfah,1.0,6003|0worldbsfah1.0
0,6003,4,bsfah,world,-2.0,6003|4worldbsfah-2.0
0,6003,12,world,bsfah,1.0,6003|12worldbsfah1.0
0,6003,12,world,zrdwn,1.0,6003|12worldzrdwn1.0
0,6003,12,world,xkvbi,1.0,6003|12worldxkvbi1.0
0,6004,0,bsfah,world,-1.0,6004|0worldbsfah-1.0
0,6004,12,bsfah,world,-1.0,6004|12worldbsfah-1.0
0,6004,12,zrdwn,world,-1.0,6004|12worldzrdwn-1.0
0,6004,12,xkvbi,world,-1.0,6004|12worldxkvbi-1.0
0,6004,19,xkvbi,world,-1.0,6004|19worldxkvbi-1.0
0,6005,0,world,bsfah,1.0,6005|0worldbsfah1.0
0,6005,4,world,bsfah,1.0,6005|4worldbsfah1.0
0,6005,19,world,zrdwn,1.0,6005|19worldzrdwn1.0
0,6005,12,world,xkvbi,1.0,6005|12worldxkvbi1.0
0,6005,19,world,xkvbi,2.0,6005|19worldxkvbi2.0
0,6006,9,world,bsfah,1.0,6006|9worldbsfah1.0
0,6006,12,bsfah,world,-2.0,6006|12worldbsfah-2.0
0,6006,19,zrdwn,world,-1.0,6006|19worldzrdwn-1.0
0,6006,9,world,fpmrk,1.0,6006|9worldfpmrk1.0
0,6006,19,xkvbi,world,-2.0,6006|19worldxkvbi-2.0
0,6007,0,world,bsfah,5.0,6007|0worldbsfah5.0
0,6007,2,world,bsfah,1.0,6007|2worldbsfah1.0
0,6007,8,world,bsfah,5.0,6007|8worldbsfah5.0
0,6007,9,world,bsfah,3.0,6007|9worldbsfah3.0
0,6007,10,bsfah,world,-7.0,6007|10worldbsfah-7.0
0,6007,12,world,bsfah,3.0,6007|12worldbsfah3.0
0,6007,13,bsfah,world,-3.0,6007|13worldbsfah-3.0
0,6007,0,world,fpmrk,1.0,6007|0worldfpmrk1.0
0,6007,2,xkvbi,world,-1.0,6007|2worldxkvbi-1.0
0,6007,8,world,xkvbi,1.0,6007|8worldxkvbi1.0
0,6007,0,world,xkvbi,1.0,6007|0worldxkvbi1.0
0,6007,12,xkvbi,world,-1.0,6007|12worldxkvbi-1.0
0,6007,19,world,xkvbi,6.0,6007|19worldxkvbi6.0
0,6007,13,xkvbi,world,-4.0,6007|13worldxkvbi-4.0
0,6007,14,xkvbi,world,-1.0,6007|14worldxkvbi-1.0
0,6008,19,world,fpmrk,1.0,6008|19worldfpmrk1.0
0,6008,4,xkvbi,world,-1.0,6008|4worldxkvbi-1.0
0,6009,0,bsfah,world,-3.0,6009|0worldbsfah-3.0
0,6009,19,world,xkvbi,5.0,6009|19worldxkvbi5.0
0,6009,12,world,xkvbi,6.0,6009|12worldxkvbi6.0
0,6009,4,world,xkvbi,1.0,6009|4worldxkvbi1.0
0,6009,0,xkvbi,world,-2.0,6009|0worldxkvbi-2.0
0,6009,8,world,xkvbi,1.0,6009|8worldxkvbi1.0
0,6009,2,world,xkvbi,1.0,6009|2worldxkvbi1.0
0,6009,16,world,zrdwn,1.0,6009|16worldzrdwn1.0
0,6009,10,zrdwn,world,-2.0,6009|10worldzrdwn-2.0
0,6009,13,world,xkvbi,3.0,6009|13worldxkvbi3.0
0,6009,12,world,zrdwn,2.0,6009|12worldzrdwn2.0
0,6009,19,world,vahzp,1.0,6009|19worldvahzp1.0
0,6009,18,vahzp,world,-1.0,6009|18worldvahzp-1.0
0,6009,12,world,vahzp,1.0,6009|12worldvahzp1.0
0,6009,13,world,bsfah,3.0,6009|13worldbsfah3.0
0,6009,12,world,bsfah,7.0,6009|12worldbsfah7.0
0,6009,8,world,bsfah,1.0,6009|8worldbsfah1.0
0,6009,3,world,bsfah,1.0,6009|3worldbsfah1.0
0,6009,2,world,bsfah,1.0,6009|2worldbsfah1.0
0,6009,19,world,zrdwn,4.0,6009|19worldzrdwn4.0
0,6009,14,xkvbi,world,-1.0,6009|14worldxkvbi-1.0
0,6010,0,world,bsfah,3.0,6010|0worldbsfah3.0
0,6010,19,world,xkvbi,6.0,6010|19worldxkvbi6.0
0,6010,12,world,xkvbi,2.0,6010|12worldxkvbi2.0
0,6010,4,world,xkvbi,1.0,6010|4worldxkvbi1.0
0,6010,0,world,xkvbi,6.0,6010|0worldxkvbi6.0
0,6010,3,world,xkvbi,1.0,6010|3worldxkvbi1.0
0,6010,8,world,xkvbi,4.0,6010|8worldxkvbi4.0
0,6010,2,xkvbi,world,-2.0,6010|2worldxkvbi-2.0
0,6010,5,world,xkvbi,1.0,6010|5worldxkvbi1.0
0,6010,12,world,fpmrk,1.0,6010|12worldfpmrk1.0
0,6010,0,world,zrdwn,1.0,6010|0worldzrdwn1.0
0,6010,19,zrdwn,world,-1.0,6010|19worldzrdwn-1.0
0,6010,13,world,bsfah,3.0,6010|13worldbsfah3.0
0,6010,12,world,bsfah,1.0,6010|12worldbsfah1.0
0,6010,9,bsfah,world,-1.0,6010|9worldbsfah-1.0
0,6010,2,bsfah,world,-4.0,6010|2worldbsfah-4.0
0,6010,13,world,xkvbi,3.0,6010|13worldxkvbi3.0
0,6010,14,xkvbi,world,-4.0,6010|14worldxkvbi-4.0
0,6011,0,bsfah,world,-1.0,6011|0worldbsfah-1.0
0,6011,19,xkvbi,world,-6.0,6011|19worldxkvbi-6.0
0,6011,12,world,xkvbi,3.0,6011|12worldxkvbi3.0
0,6011,4,xkvbi,world,-1.0,6011|4worldxkvbi-1.0
0,6011,0,xkvbi,world,-2.0,6011|0worldxkvbi-2.0
0,6011,8,xkvbi,world,-4.0,6011|8worldxkvbi-4.0
0,6011,3,world,fpmrk,1.0,6011|3worldfpmrk1.0
0,6011,16,world,zrdwn,1.0,6011|16worldzrdwn1.0
0,6011,13,world,xkvbi,1.0,6011|13worldxkvbi1.0
0,6011,0,zrdwn,world,-1.0,6011|0worldzrdwn-1.0
0,6011,19,zrdwn,world,-1.0,6011|19worldzrdwn-1.0
0,6011,0,world,vahzp,1.0,6011|0worldvahzp1.0
0,6011,16,world,vahzp,1.0,6011|16worldvahzp1.0
0,6011,13,bsfah,world,-1.0,6011|13worldbsfah-1.0
0,6011,12,world,bsfah,4.0,6011|12worldbsfah4.0
0,6011,9,bsfah,world,-1.0,6011|9worldbsfah-1.0
0,6011,5,world,bsfah,1.0,6011|5worldbsfah1.0
0,6011,12,world,zrdwn,1.0,6011|12worldzrdwn1.0
0,6011,14,world,xkvbi,2.0,6011|14worldxkvbi2.0
0,6012,0,world,bsfah,1.0,6012|0worldbsfah1.0
0,6012,5,bsfah,world,-1.0,6012|5worldbsfah-1.0
0,6012,12,world,bsfah,4.0,6012|12worldbsfah4.0
0,6012,12,zrdwn,world,-1.0,6012|12worldzrdwn-1.0
0,6012,0,zrdwn,world,-1.0,6012|0worldzrdwn-1.0
0,6012,16,world,zrdwn,1.0,6012|16worldzrdwn1.0
0,6012,3,fpmrk,world,-1.0,6012|3worldfpmrk-1.0
0,6012,13,world,fpmrk,1.0,6012|13worldfpmrk1.0
0,6012,5,xkvbi,world,-1.0,6012|5worldxkvbi-1.0
0,6012,0,xkvbi,world,-1.0,6012|0worldxkvbi-1.0
0,6012,12,world,xkvbi,4.0,6012|12worldxkvbi4.0
0,6012,19,world,xkvbi,1.0,6012|19worldxkvbi1.0
0,6013,9,bsfah,world,-2.0,6013|9worldbsfah-2.0
0,6013,12,bsfah,world,-9.0,6013|12worldbsfah-9.0
0,6013,13,world,bsfah,6.0,6013|13worldbsfah6.0
0,6013,12,world,vahzp,1.0,6013|12worldvahzp1.0
0,6013,18,fpmrk,world,-1.0,6013|18worldfpmrk-1.0
0,6013,12,fpmrk,world,-1.0,6013|12worldfpmrk-1.0
0,6013,2,xkvbi,world,-1.0,6013|2worldxkvbi-1.0
0,6013,8,world,xkvbi,1.0,6013|8worldxkvbi1.0
0,6013,0,world,xkvbi,1.0,6013|0worldxkvbi1.0
0,6013,4,world,xkvbi,1.0,6013|4worldxkvbi1.0
0,6013,12,xkvbi,world,-7.0,6013|12worldxkvbi-7.0
0,6013,19,xkvbi,world,-1.0,6013|19worldxkvbi-1.0
0,6013,13,world,xkvbi,3.0,6013|13worldxkvbi3.0
0,6013,14,xkvbi,world,-1.0,6013|14worldxkvbi-1.0
0,6014,0,world,bsfah,2.0,6014|0worldbsfah2.0
0,6014,2,bsfah,world,-3.0,6014|2worldbsfah-3.0
0,6014,4,world,bsfah,1.0,6014|4worldbsfah1.0
0,6014,10,world,bsfah,1.0,6014|10worldbsfah1.0
0,6014,12,world,bsfah,2.0,6014|12worldbsfah2.0
0,6014,13,world,bsfah,2.0,6014|13worldbsfah2.0
0,6014,19,zrdwn,world,-2.0,6014|19worldzrdwn-2.0
0,6014,12,zrdwn,world,-1.0,6014|12worldzrdwn-1.0
0,6014,16,world,zrdwn,1.0,6014|16worldzrdwn1.0
0,6014,2,xkvbi,world,-3.0,6014|2worldxkvbi-3.0
0,6014,0,world,xkvbi,2.0,6014|0worldxkvbi2.0
0,6014,19,xkvbi,world,-1.0,6014|19worldxkvbi-1.0
0,6014,13,world,xkvbi,1.0,6014|13worldxkvbi1.0
0,6014,14,world,xkvbi,1.0,6014|14worldxkvbi1.0
0,6015,0,bsfah,world,-1.0,6015|0worldbsfah-1.0
0,6015,19,xkvbi,world,-2.0,6015|19worldxkvbi-2.0
0,6015,12,world,xkvbi,2.0,6015|12worldxkvbi2.0
0,6015,4,world,xkvbi,1.0,6015|4worldxkvbi1.0
0,6015,0,xkvbi,world,-3.0,6015|0worldxkvbi-3.0
0,6015,3,xkvbi,world,-1.0,6015|3worldxkvbi-1.0
0,6015,8,xkvbi,world,-1.0,6015|8worldxkvbi-1.0
0,6015,2,world,xkvbi,1.0,6015|2worldxkvbi1.0
0,6015,12,world,fpmrk,1.0,6015|12worldfpmrk1.0
0,6015,19,fpmrk,world,-1.0,6015|19worldfpmrk-1.0
0,6015,16,zrdwn,world,-1.0,6015|16worldzrdwn-1.0
0,6015,0,world,zrdwn,1.0,6015|0worldzrdwn1.0
0,6015,12,world,zrdwn,2.0,6015|12worldzrdwn2.0
0,6015,19,world,zrdwn,1.0,6015|19worldzrdwn1.0
0,6015,12,world,bsfah,4.0,6015|12worldbsfah4.0
0,6015,9,world,bsfah,1.0,6015|9worldbsfah1.0
0,6015,4,bsfah,world,-1.0,6015|4worldbsfah-1.0
0,6015,2,bsfah,world,-1.0,6015|2worldbsfah-1.0
0,6015,13,xkvbi,world,-2.0,6015|13worldxkvbi-2.0
0,6015,14,world,xkvbi,2.0,6015|14worldxkvbi2.0
0,6016,3,bsfah,world,-1.0,6016|3worldbsfah-1.0
0,6016,4,world,bsfah,3.0,6016|4worldbsfah3.0
0,6016,8,bsfah,world,-1.0,6016|8worldbsfah-1.0
0,6016,9,bsfah,world,-1.0,6016|9worldbsfah-1.0
0,6016,12,world,bsfah,6.0,6016|12worldbsfah6.0
0,6016,13,bsfah,world,-1.0,6016|13worldbsfah-1.0
0,6016,19,zrdwn,world,-1.0,6016|19worldzrdwn-1.0
0,6016,12,world,zrdwn,1.0,6016|12worldzrdwn1.0
0,6016,0,world,zrdwn,1.0,6016|0worldzrdwn1.0
0,6016,16,zrdwn,world,-1.0,6016|16worldzrdwn-1.0
0,6016,2,xkvbi,world,-2.0,6016|2worldxkvbi-2.0
0,6016,0,world,xkvbi,4.0,6016|0worldxkvbi4.0
0,6016,4,world,xkvbi,1.0,6016|4worldxkvbi1.0
0,6016,12,world,xkvbi,6.0,6016|12worldxkvbi6.0
0,6016,19,xkvbi,world,-5.0,6016|19worldxkvbi-5.0
0,6016,13,world,xkvbi,2.0,6016|13worldxkvbi2.0
0,6017,3,world,bsfah,1.0,6017|3worldbsfah1.0
0,6017,4,world,bsfah,2.0,6017|4worldbsfah2.0
0,6017,8,world,bsfah,1.0,6017|8worldbsfah1.0
0,6017,12,world,bsfah,3.0,6017|12worldbsfah3.0
0,6017,13,world,bsfah,1.0,6017|13worldbsfah1.0
0,6017,19,zrdwn,world,-1.0,6017|19worldzrdwn-1.0
0,6017,12,world,zrdwn,1.0,6017|12worldzrdwn1.0
0,6017,4,world,xkvbi,1.0,6017|4worldxkvbi1.0
0,6017,12,world,xkvbi,3.0,6017|12worldxkvbi3.0
0,6017,19,xkvbi,world,-1.0,6017|19worldxkvbi-1.0
0,6018,0,world,bsfah,7.0,6018|0worldbsfah7.0
0,6018,2,bsfah,world,-1.0,6018|2worldbsfah-1.0
0,6018,8,bsfah,world,-3.0,6018|8worldbsfah-3.0
0,6018,9,world,bsfah,1.0,6018|9worldbsfah1.0
0,6018,10,world,bsfah,1.0,6018|10worldbsfah1.0
0,6018,12,world,bsfah,3.0,6018|12worldbsfah3.0
0,6018,13,bsfah,world,-11.0,6018|13worldbsfah-11.0
0,6018,19,world,zrdwn,1.0,6018|19worldzrdwn1.0
0,6018,13,fpmrk,world,-1.0,6018|13worldfpmrk-1.0
0,6018,18,world,fpmrk,1.0,6018|18worldfpmrk1.0
0,6018,5,world,xkvbi,1.0,6018|5worldxkvbi1.0
0,6018,12,world,xkvbi,1.0,6018|12worldxkvbi1.0
0,6018,19,world,xkvbi,1.0,6018|19worldxkvbi1.0
0,6019,0,world,bsfah,1.0,6019|0worldbsfah1.0
0,6019,2,world,bsfah,3.0,6019|2worldbsfah3.0
0,6019,4,bsfah,world,-1.0,6019|4worldbsfah-1.0
0,6019,5,world,bsfah,1.0,6019|5worldbsfah1.0
0,6019,9,bsfah,world,-4.0,6019|9worldbsfah-4.0
0,6019,12,bsfah,world,-2.0,6019|12worldbsfah-2.0
0,6019,13,world,bsfah,2.0,6019|13worldbsfah2.0
0,6019,12,zrdwn,world,-1.0,6019|12worldzrdwn-1.0
0,6019,8,xkvbi,world,-1.0,6019|8worldxkvbi-1.0
0,6019,4,xkvbi,world,-1.0,6019|4worldxkvbi-1.0
0,6019,12,xkvbi,world,-3.0,6019|12worldxkvbi-3.0
0,6020,2,bsfah,world,-4.0,6020|2worldbsfah-4.0
0,6020,3,bsfah,world,-1.0,6020|3worldbsfah-1.0
0,6020,4,world,bsfah,3.0,6020|4worldbsfah3.0
0,6020,8,world,bsfah,4.0,6020|8worldbsfah4.0
0,6020,10,bsfah,world,-1.0,6020|10worldbsfah-1.0
0,6020,13,world,bsfah,5.0,6020|13worldbsfah5.0
0,6020,12,world,zrdwn,1.0,6020|12worldzrdwn1.0
0,6020,16,zrdwn,world,-1.0,6020|16worldzrdwn-1.0
0,6020,4,world,xkvbi,2.0,6020|4worldxkvbi2.0
0,6020,19,world,xkvbi,1.0,6020|19worldxkvbi1.0
0,6020,13,xkvbi,world,-1.0,6020|13worldxkvbi-1.0
0,6021,0,world,bsfah,1.0,6021|0worldbsfah1.0
0,6021,12,world,xkvbi,3.0,6021|12worldxkvbi3.0
0,6021,4,world,xkvbi,2.0,6021|4worldxkvbi2.0
0,6021,0,world,xkvbi,3.0,6021|0worldxkvbi3.0
0,6021,8,world,xkvbi,1.0,6021|8worldxkvbi1.0
0,6021,2,xkvbi,world,-1.0,6021|2worldxkvbi-1.0
0,6021,19,world,fpmrk,1.0,6021|19worldfpmrk1.0
0,6021,19,world,xkvbi,5.0,6021|19worldxkvbi5.0
0,6021,9,fpmrk,world,-1.0,6021|9worldfpmrk-1.0
0,6021,12,world,bsfah,3.0,6021|12worldbsfah3.0
0,6021,10,world,bsfah,1.0,6021|10worldbsfah1.0
0,6021,9,world,bsfah,1.0,6021|9worldbsfah1.0
0,6021,8,bsfah,world,-1.0,6021|8worldbsfah-1.0
0,6021,4,world,bsfah,2.0,6021|4worldbsfah2.0
0,6021,3,world,bsfah,1.0,6021|3worldbsfah1.0
0,6021,13,bsfah,world,-5.0,6021|13worldbsfah-5.0
0,6021,13,xkvbi,world,-6.0,6021|13worldxkvbi-6.0
0,6022,0,world,bsfah,2.0,6022|0worldbsfah2.0
0,6022,19,world,xkvbi,6.0,6022|19worldxkvbi6.0
0,6022,4,world,xkvbi,5.0,6022|4worldxkvbi5.0
0,6022,0,world,xkvbi,5.0,6022|0worldxkvbi5.0
0,6022,8,world,xkvbi,1.0,6022|8worldxkvbi1.0
0,6022,2,xkvbi,world,-3.0,6022|2worldxkvbi-3.0
0,6022,0,world,fpmrk,1.0,6022|0worldfpmrk1.0
0,6022,4,world,fpmrk,1.0,6022|4worldfpmrk1.0
0,6022,9,world,fpmrk,1.0,6022|9worldfpmrk1.0
0,6022,16,zrdwn,world,-1.0,6022|16worldzrdwn-1.0
0,6022,0,world,zrdwn,1.0,6022|0worldzrdwn1.0
0,6022,10,world,zrdwn,1.0,6022|10worldzrdwn1.0
0,6022,12,zrdwn,world,-1.0,6022|12worldzrdwn-1.0
0,6022,19,world,zrdwn,1.0,6022|19worldzrdwn1.0
0,6022,13,bsfah,world,-1.0,6022|13worldbsfah-1.0
0,6022,12,bsfah,world,-5.0,6022|12worldbsfah-5.0
0,6022,10,world,bsfah,1.0,6022|10worldbsfah1.0
0,6022,9,world,bsfah,3.0,6022|9worldbsfah3.0
0,6022,8,bsfah,world,-2.0,6022|8worldbsfah-2.0
0,6022,4,world,bsfah,5.0,6022|4worldbsfah5.0
0,6022,3,bsfah,world,-1.0,6022|3worldbsfah-1.0
0,6022,2,bsfah,world,-4.0,6022|2worldbsfah-4.0
0,6022,13,xkvbi,world,-1.0,6022|13worldxkvbi-1.0
0,6022,14,xkvbi,world,-1.0,6022|14worldxkvbi-1.0
0,6023,0,world,bsfah,8.0,6023|0worldbsfah8.0
0,6023,19,xkvbi,world,-1.0,6023|19worldxkvbi-1.0
0,6023,12,xkvbi,world,-2.0,6023|12worldxkvbi-2.0
0,6023,4,world,xkvbi,8.0,6023|4worldxkvbi8.0
0,6023,0,world,xkvbi,4.0,6023|0worldxkvbi4.0
0,6023,8,xkvbi,world,-5.0,6023|8worldxkvbi-5.0
0,6023,2,xkvbi,world,-4.0,6023|2worldxkvbi-4.0
0,6023,18,fpmrk,world,-1.0,6023|18worldfpmrk-1.0
0,6023,14,world,fpmrk,1.0,6023|14worldfpmrk1.0
0,6023,2,fpmrk,world,-1.0,6023|2worldfpmrk-1.0
0,6023,13,xkvbi,world,-2.0,6023|13worldxkvbi-2.0
0,6023,16,world,zrdwn,1.0,6023|16worldzrdwn1.0
0,6023,10,zrdwn,world,-1.0,6023|10worldzrdwn-1.0
0,6023,13,bsfah,world,-2.0,6023|13worldbsfah-2.0
0,6023,12,world,bsfah,1.0,6023|12worldbsfah1.0
0,6023,10,bsfah,world,-3.0,6023|10worldbsfah-3.0
0,6023,9,world,bsfah,5.0,6023|9worldbsfah5.0
0,6023,8,bsfah,world,-4.0,6023|8worldbsfah-4.0
0,6023,4,world,bsfah,12.0,6023|4worldbsfah12.0
0,6023,3,world,bsfah,1.0,6023|3worldbsfah1.0
0,6023,2,bsfah,world,-4.0,6023|2worldbsfah-4.0
0,6023,0,world,zrdwn,1.0,6023|0worldzrdwn1.0
